method,seed_index,slot,time_avg_delay,time_avg_energy_raw,time_avg_energy_scaled,time_avg_fidelity
proposed,0,376,3055.05141782,4.877031764379e-01,0.48770318,0.68731666
proposed,0,377,3057.52692811,4.879526147269e-01,0.48795261,0.68724646
proposed,0,378,3057.8852509,4.884117604686e-01,0.48841176,0.68727573
proposed,0,379,3059.54883738,4.883469808435e-01,0.48834698,0.68724592
proposed,0,380,3056.29283562,4.881887817593e-01,0.48818878,0.68710018
proposed,0,381,3053.74026144,4.876483796860e-01,0.48764838,0.68708895
proposed,0,382,3051.85223875,4.879679085718e-01,0.48796791,0.68717456
proposed,0,383,3047.87478117,4.871796538549e-01,0.48717965,0.68733694
proposed,0,384,3047.56038875,4.866022668959e-01,0.48660227,0.68730025
proposed,0,385,3047.53283013,4.872095203937e-01,0.48720952,0.68724653
proposed,0,386,3043.56694731,4.871284609121e-01,0.48712846,0.68726495
proposed,0,387,3047.64363758,4.863363314728e-01,0.48633633,0.68724137
proposed,0,388,3059.61350069,4.863132254743e-01,0.48631323,0.68723724
proposed,0,389,3060.06724029,4.869369214885e-01,0.48693692,0.68719831
proposed,0,390,3058.99616051,4.869786062102e-01,0.48697861,0.68714066
proposed,0,391,3057.37348174,4.867316156570e-01,0.48673162,0.68711575
proposed,0,392,3060.0044179,4.863679405731e-01,0.48636794,0.68708356
proposed,0,393,3059.96010404,4.859411281584e-01,0.48594113,0.68694089
proposed,0,394,3060.19080887,4.863635889439e-01,0.48636359,0.68683556
proposed,0,395,3059.81171022,4.863559384022e-01,0.48635594,0.68685899
proposed,0,396,3058.29435719,4.864062748591e-01,0.48640627,0.68694964
proposed,0,397,3056.72431489,4.866057000998e-01,0.4866057,0.68698237
proposed,0,398,3055.39622846,4.862247908721e-01,0.48622479,0.68702464
proposed,0,399,3052.80266262,4.857653701292e-01,0.48576537,0.68703823
proposed,0,400,3049.73901676,4.853377295503e-01,0.48533773,0.68706326
proposed,0,401,3048.74349826,4.845961262836e-01,0.48459613,0.68704784
proposed,0,402,3054.15322258,4.867598659013e-01,0.48675987,0.68703224
proposed,0,403,3053.40147866,4.861692819612e-01,0.48616928,0.68698103
proposed,0,404,3051.70305501,4.862716246743e-01,0.48627162,0.68692956
proposed,0,405,3047.80615841,4.861235722990e-01,0.48612357,0.68692636
proposed,0,406,3047.58330993,4.857563145980e-01,0.48575631,0.68695538
proposed,0,407,3046.76047046,4.857572814943e-01,0.48575728,0.6869687
proposed,0,408,3049.03833003,4.858210500765e-01,0.48582105,0.68696094
proposed,0,409,3052.49197953,4.856367664000e-01,0.48563677,0.68682725
proposed,0,410,3050.14765035,4.857917519530e-01,0.48579175,0.68666692
proposed,0,411,3051.40941639,4.861111995575e-01,0.4861112,0.68661738
proposed,0,412,3050.63572495,4.860943440188e-01,0.48609434,0.68654855
proposed,0,413,3049.24497365,4.860233155422e-01,0.48602332,0.68647755
proposed,0,414,3048.96747571,4.859194763222e-01,0.48591948,0.68644496
proposed,0,415,3061.24945313,4.859864091141e-01,0.48598641,0.68653457
proposed,0,416,3057.55271965,4.855496563861e-01,0.48554966,0.68634027
proposed,0,417,3054.59240897,4.852643210494e-01,0.48526432,0.68629689
proposed,0,418,3060.9346665,4.874314148215e-01,0.48743141,0.68635534
proposed,0,419,3064.090195,4.870351876664e-01,0.48703519,0.6862634
proposed,0,420,3064.96836506,4.875018239556e-01,0.48750182,0.68621368
proposed,0,421,3062.19465663,4.875688941875e-01,0.48756889,0.68620347
proposed,0,422,3063.42243988,4.869030375519e-01,0.48690304,0.68626582
proposed,0,423,3066.99201184,4.882992698223e-01,0.48829927,0.6863038
proposed,0,424,3063.7371365,4.877632266062e-01,0.48776323,0.68626163
proposed,0,425,3061.86331817,4.878238654613e-01,0.48782387,0.68630966
proposed,0,426,3059.51975685,4.877059782884e-01,0.48770598,0.6863532
proposed,0,427,3058.76597607,4.871854202778e-01,0.48718542,0.68631579
proposed,0,428,3056.83110128,4.868039910639e-01,0.48680399,0.68644201
proposed,0,429,3054.83581198,4.863869396866e-01,0.48638694,0.68643315
proposed,0,430,3052.84711004,4.861851256250e-01,0.48618513,0.68649289
proposed,0,431,3051.78654656,4.857150088717e-01,0.48571501,0.68653821
proposed,0,432,3051.43393995,4.848652466678e-01,0.48486525,0.68652199
proposed,0,433,3066.77173126,4.892138570047e-01,0.48921386,0.68650466
proposed,0,434,3075.03395383,4.916714773651e-01,0.49167148,0.68639946
proposed,0,435,3082.91236739,4.946600198117e-01,0.49466002,0.68632006
proposed,0,436,3079.13849541,4.939635178827e-01,0.49396352,0.68627404
proposed,0,437,3076.89376509,4.932241726802e-01,0.49322417,0.6863178
proposed,0,438,3078.38281859,4.941576842213e-01,0.49415768,0.68624112
proposed,0,439,3074.83983866,4.938902224430e-01,0.49389022,0.68622093
proposed,0,440,3071.36857993,4.933491715714e-01,0.49334917,0.68620651
proposed,0,441,3071.68879536,4.930504405101e-01,0.49305044,0.68617834
proposed,0,442,3077.76239762,4.954003664548e-01,0.49540037,0.68617788
proposed,0,443,3075.81626366,4.948953349072e-01,0.49489533,0.68604688
proposed,0,444,3081.36052202,4.943248928667e-01,0.49432489,0.68607829
proposed,0,445,3084.25526117,4.936677005723e-01,0.4936677,0.68598222
proposed,0,446,3083.0038331,4.939185247811e-01,0.49391852,0.68599214
proposed,0,447,3086.13693876,4.947159795587e-01,0.49471598,0.68589937
proposed,0,448,3086.21922915,4.949263557686e-01,0.49492636,0.68579066
proposed,0,449,3087.1199197,4.945163057362e-01,0.49451631,0.68577869
proposed,0,450,3088.94290349,4.944728626379e-01,0.49447286,0.68586493
proposed,0,451,3090.18934422,4.946827709121e-01,0.49468277,0.68587409
proposed,0,452,3086.08085778,4.941162477095e-01,0.49411625,0.68577972
proposed,0,453,3082.99700547,4.938683613261e-01,0.49386836,0.68582679
proposed,0,454,3080.91011093,4.934243662695e-01,0.49342437,0.68587047
proposed,0,455,3079.63688584,4.930124488633e-01,0.49301245,0.6859026
proposed,0,456,3078.77947317,4.928791439208e-01,0.49287914,0.68587646
proposed,0,457,3077.13155047,4.929813066884e-01,0.49298131,0.68590241
proposed,0,458,3076.32930154,4.930168585418e-01,0.49301686,0.68594745
proposed,0,459,3079.34328498,4.923900504582e-01,0.49239005,0.68599742
proposed,0,460,3078.24084301,4.919817564240e-01,0.49198176,0.68592736
proposed,0,461,3079.85221362,4.923056265473e-01,0.49230563,0.68591574
proposed,0,462,3078.39142515,4.925647791379e-01,0.49256478,0.68575275
proposed,0,463,3077.26309252,4.924549042890e-01,0.4924549,0.6857868
proposed,0,464,3077.41330019,4.921758123617e-01,0.49217581,0.68574438
proposed,0,465,3075.74889658,4.915201385921e-01,0.49152014,0.68576145
proposed,0,466,3073.75498365,4.914950149290e-01,0.49149501,0.68575974
proposed,0,467,3072.2797364,4.912810709250e-01,0.49128107,0.68586871
proposed,0,468,3074.94946632,4.926633710893e-01,0.49266337,0.68577218
proposed,0,469,3074.88188615,4.924887176074e-01,0.49248872,0.68572793
proposed,0,470,3075.56468691,4.924889312504e-01,0.49248893,0.68575286
proposed,0,471,3072.81198331,4.924335167416e-01,0.49243352,0.68583381
proposed,0,472,3071.49026531,4.926873914764e-01,0.49268739,0.68583178
proposed,0,473,3070.15923113,4.922996078563e-01,0.49229961,0.6858869
proposed,0,474,3070.18904645,4.924948273701e-01,0.49249483,0.68591877
proposed,0,475,3069.81680799,4.927340114468e-01,0.49273401,0.68593714
proposed,0,476,3074.91294771,4.947695284011e-01,0.49476953,0.68597868
proposed,0,477,3073.87197573,4.947244566698e-01,0.49472446,0.68589242
proposed,0,478,3071.87745094,4.943980941012e-01,0.49439809,0.6858692
proposed,0,479,3069.58619263,4.941965953996e-01,0.4941966,0.68585168
proposed,0,480,3066.45246443,4.935944628436e-01,0.49359446,0.6858447
proposed,0,481,3072.4434411,4.957598861068e-01,0.49575989,0.68589216
proposed,0,482,3070.44508815,4.955512856920e-01,0.49555129,0.68583333
proposed,0,483,3073.51795616,4.953561358296e-01,0.49535614,0.68582101
proposed,0,484,3072.02065188,4.950325651646e-01,0.49503257,0.68575001
proposed,0,485,3071.44275813,4.949353031654e-01,0.4949353,0.68573421
proposed,0,486,3068.64251102,4.945906275967e-01,0.49459063,0.6857392
proposed,0,487,3065.72902539,4.939170893425e-01,0.49391709,0.68579251
proposed,0,488,3065.63708156,4.941930637498e-01,0.49419306,0.68582156
proposed,0,489,3063.84202238,4.943177866535e-01,0.49431779,0.68581519
proposed,0,490,3065.00785885,4.946163826547e-01,0.49461638,0.6858712
proposed,0,491,3064.19554188,4.940987786753e-01,0.49409878,0.68588948
proposed,0,492,3063.83897573,4.940925677537e-01,0.49409257,0.68596679
proposed,0,493,3062.7028357,4.942097071331e-01,0.49420971,0.68598426
proposed,0,494,3061.98031918,4.940929732386e-01,0.49409297,0.68606157
proposed,0,495,3064.73829867,4.939709259865e-01,0.49397093,0.68603601
proposed,0,496,3073.56162709,4.934769366152e-01,0.49347694,0.6859955
proposed,0,497,3074.55644492,4.930435823649e-01,0.49304358,0.68589112
proposed,0,498,3073.17431385,4.931505313217e-01,0.49315053,0.68584048
proposed,0,499,3074.69912784,4.933524941942e-01,0.49335249,0.68588179
proposed,0,500,3072.01658696,4.930792187075e-01,0.49307922,0.68590185
proposed,1,1,1406.53775112,1.137684816967e-01,0.11376848,0.68317793
proposed,1,2,1503.30694288,3.104742974419e-01,0.3104743,0.67286026
proposed,1,3,2029.2310338,2.736464204566e-01,0.27364642,0.68205486
proposed,1,4,1974.13937112,3.536471528157e-01,0.35364715,0.68064392
proposed,1,5,1992.70147276,3.188091108849e-01,0.31880911,0.6857097
proposed,1,6,2225.89534037,3.237533466998e-01,0.32375335,0.6887477
proposed,1,7,2557.89073049,3.502812377429e-01,0.35028124,0.68165495
proposed,1,8,2565.73440057,3.730518473228e-01,0.37305185,0.68134362
proposed,1,9,2526.79969455,3.782353712270e-01,0.37823537,0.68368426
proposed,1,10,2490.26673062,3.824697360011e-01,0.38246974,0.68458236
proposed,1,11,2493.06418819,3.840249009437e-01,0.3840249,0.68343086
proposed,1,12,2577.75841426,3.980693217171e-01,0.39806932,0.68606673
proposed,1,13,2609.61866007,3.953116799014e-01,0.39531168,0.68665898
proposed,1,14,2605.8393869,4.012550417604e-01,0.40125504,0.68637321
proposed,1,15,2576.23800127,3.931104708263e-01,0.39311047,0.68715465
proposed,1,16,2518.82674142,3.859501647134e-01,0.38595016,0.68660711
proposed,1,17,2449.08175324,3.817043381428e-01,0.38170434,0.68714415
proposed,1,18,2441.60656333,3.773982934698e-01,0.37739829,0.68833451
proposed,1,19,2403.18652732,3.756794208273e-01,0.37567942,0.6909122
proposed,1,20,2456.48569446,3.652014818924e-01,0.36520148,0.69214038
proposed,1,21,2461.52676737,3.730516682241e-01,0.37305167,0.69304495
proposed,1,22,2502.79792198,3.881002181047e-01,0.38810022,0.69399442
proposed,1,23,2497.7264053,3.863106268330e-01,0.38631063,0.69553584
proposed,1,24,2525.55816054,3.863404854691e-01,0.38634049,0.69626097
proposed,1,25,2551.76705357,3.872036542170e-01,0.38720365,0.69439688
proposed,1,26,2543.43259041,3.930041217259e-01,0.39300412,0.69367365
proposed,1,27,2543.05177154,3.938494679293e-01,0.39384947,0.69304978
proposed,1,28,2626.36972676,4.017892315663e-01,0.40178923,0.69364217
proposed,1,29,2600.6076395,4.006021930897e-01,0.40060219,0.69173571
proposed,1,30,2633.82687036,4.081354165435e-01,0.40813542,0.69182324
proposed,1,31,2626.18724941,4.124355310429e-01,0.41243553,0.69127755
proposed,1,32,2598.573351,4.119646072320e-01,0.41196461,0.69213884
proposed,1,33,2580.46374969,4.102126978808e-01,0.4102127,0.69237518
proposed,1,34,2576.81227013,4.067273481051e-01,0.40672735,0.69366123
proposed,1,35,2576.00887269,4.089228048136e-01,0.4089228,0.69383463
proposed,1,36,2530.92113281,4.032054009160e-01,0.4032054,0.69317096
proposed,1,37,2601.12428116,4.116631117748e-01,0.41166311,0.69342066
proposed,1,38,2578.62823688,4.136762355771e-01,0.41367624,0.69342218
proposed,1,39,2608.78003311,4.138913988729e-01,0.4138914,0.69419874
proposed,1,40,2603.08985197,4.129945957269e-01,0.4129946,0.69454978
proposed,1,41,2589.67308863,4.069212967729e-01,0.4069213,0.69406509
proposed,1,42,2604.76086063,4.129369146001e-01,0.41293691,0.69476648
proposed,1,43,2608.2069735,4.140897398184e-01,0.41408974,0.69453429
proposed,1,44,2639.44591741,4.108690476013e-01,0.41086905,0.69437407
proposed,1,45,2636.74795853,4.149562684698e-01,0.41495627,0.69396031
proposed,1,46,2659.00038688,4.188628414237e-01,0.41886284,0.69402793
proposed,1,47,2645.74175248,4.150585531968e-01,0.41505855,0.69351573
proposed,1,48,2629.80244005,4.147099881018e-01,0.41470999,0.69280024
proposed,1,49,2690.36935902,4.161666306476e-01,0.41616663,0.69315679
proposed,1,50,2708.38808762,4.173254497037e-01,0.41732545,0.69256508
proposed,1,51,2694.57396105,4.174994641495e-01,0.41749946,0.69269532
proposed,1,52,2686.1698102,4.161926297204e-01,0.41619263,0.6931393
proposed,1,53,2670.77390319,4.158100996166e-01,0.4158101,0.69329457
proposed,1,54,2661.63344484,4.116944942904e-01,0.41169449,0.69383471
proposed,1,55,2669.54448625,4.110911674573e-01,0.41109117,0.69357012
proposed,1,56,2650.45934797,4.123336673185e-01,0.41233367,0.69371368
proposed,1,57,2669.26106594,4.124738660051e-01,0.41247387,0.69464515
proposed,1,58,2682.94526849,4.109114230875e-01,0.41091142,0.69479651
proposed,1,59,2678.06010781,4.122379417803e-01,0.41223794,0.69412255
proposed,1,60,2679.40118295,4.112318084670e-01,0.41123181,0.69430084
proposed,1,61,2677.49737331,4.102390991827e-01,0.4102391,0.69416997
proposed,1,62,2699.83854252,4.123390117930e-01,0.41233901,0.69455578
proposed,1,63,2674.21562332,4.102913007987e-01,0.4102913,0.69395617
proposed,1,64,2669.10476425,4.107964984032e-01,0.4107965,0.69319858
proposed,1,65,2673.05377252,4.100507784915e-01,0.41005078,0.69338929
proposed,1,66,2653.92142248,4.100138893119e-01,0.41001389,0.69365909
proposed,1,67,2652.56288409,4.064221811152e-01,0.40642218,0.693788
proposed,1,68,2651.12694426,4.066352283496e-01,0.40663523,0.69301247
proposed,1,69,2647.58835149,4.094572024123e-01,0.4094572,0.69285774
proposed,1,70,2649.0177617,4.068924846387e-01,0.40689248,0.69308651
proposed,1,71,2670.14544933,4.086224727954e-01,0.40862247,0.69323321
proposed,1,72,2652.7086129,4.059715923526e-01,0.40597159,0.69233179
proposed,1,73,2646.47439829,4.082874796571e-01,0.40828748,0.69208358
proposed,1,74,2703.48682097,4.086575601984e-01,0.40865756,0.69256302
proposed,1,75,2698.12245504,4.086540128535e-01,0.40865401,0.6921085
proposed,1,76,2689.6568194,4.068273588118e-01,0.40682736,0.69229315
proposed,1,77,2700.41581138,4.099172750836e-01,0.40991728,0.69266479
proposed,1,78,2693.99531002,4.112784516438e-01,0.41127845,0.6927717
proposed,1,79,2702.50630283,4.119502446200e-01,0.41195024,0.69339057
proposed,1,80,2711.13341389,4.114350734850e-01,0.41143507,0.69334037
proposed,1,81,2723.15562913,4.136915589465e-01,0.41369156,0.69343187
proposed,1,82,2754.26748934,4.150888893306e-01,0.41508889,0.6929895
proposed,1,83,2763.24270103,4.150351912329e-01,0.41503519,0.69236049
proposed,1,84,2757.20530178,4.165487441202e-01,0.41654874,0.69168992
proposed,1,85,2735.87365792,4.144280936432e-01,0.41442809,0.69138628
proposed,1,86,2729.28310224,4.147330074811e-01,0.41473301,0.69117057
proposed,1,87,2715.99818101,4.142144545201e-01,0.41421445,0.6920521
proposed,1,88,2711.2445692,4.121158160786e-01,0.41211582,0.69255842
proposed,1,89,2698.70277389,4.115663956808e-01,0.4115664,0.69235858
proposed,1,90,2699.30259852,4.124034845584e-01,0.41240348,0.69263882
proposed,1,91,2692.54811544,4.117519467509e-01,0.41175195,0.69288895
proposed,1,92,2699.1516027,4.148694485998e-01,0.41486945,0.69308977
proposed,1,93,2695.35054886,4.148750727260e-01,0.41487507,0.69338269
proposed,1,94,2689.41524679,4.153955385745e-01,0.41539554,0.69379794
proposed,1,95,2682.80518808,4.146759353701e-01,0.41467594,0.69391703
proposed,1,96,2677.75829578,4.134318326438e-01,0.41343183,0.69398299
proposed,1,97,2677.94871713,4.145670152830e-01,0.41456702,0.69435863
proposed,1,98,2676.81877897,4.129115887298e-01,0.41291159,0.69446209
proposed,1,99,2674.50057673,4.148428379966e-01,0.41484284,0.69463896
proposed,1,100,2680.1948819,4.159393828348e-01,0.41593938,0.69474916
proposed,1,101,2676.0620732,4.166280486069e-01,0.41662805,0.69471659
proposed,1,102,2669.70200925,4.169180808706e-01,0.41691808,0.69494136
proposed,1,103,2676.05320444,4.204500522035e-01,0.42045005,0.69524254
proposed,1,104,2671.0090856,4.199029672875e-01,0.41990297,0.69504856
proposed,1,105,2677.8235893,4.207779833846e-01,0.42077798,0.69494732
proposed,1,106,2669.43965065,4.218400841132e-01,0.42184008,0.69529825
proposed,1,107,2667.4906455,4.215814437008e-01,0.42158144,0.69546439
proposed,1,108,2670.0434728,4.197178044237e-01,0.4197178,0.69551771
proposed,1,109,2690.62566393,4.208441533232e-01,0.42084415,0.69552314
proposed,1,110,2693.16585849,4.220932690154e-01,0.42209327,0.69487678
proposed,1,111,2693.89227259,4.234628780506e-01,0.42346288,0.69442271
proposed,1,112,2712.4363673,4.251312093937e-01,0.42513121,0.69407134
proposed,1,113,2705.74296672,4.265759516423e-01,0.42657595,0.69394931
proposed,1,114,2701.60950749,4.244809242693e-01,0.42448092,0.69402872
proposed,1,115,2715.42566679,4.244837494321e-01,0.42448375,0.69349553
proposed,1,116,2716.49986142,4.258397340237e-01,0.42583973,0.69335433
proposed,1,117,2708.16369274,4.255134400859e-01,0.42551344,0.69312135
proposed,1,118,2703.31477567,4.249297540144e-01,0.42492975,0.69317239
proposed,1,119,2700.86072344,4.251427635227e-01,0.42514276,0.69309011
proposed,1,120,2700.09387,4.238066219806e-01,0.42380662,0.69310404
proposed,1,121,2698.32093462,4.257475952202e-01,0.4257476,0.69331283
proposed,1,122,2694.65466141,4.271453686514e-01,0.42714537,0.69322032
proposed,1,123,2695.61645561,4.268770840606e-01,0.42687708,0.69356439
proposed,1,124,2686.59204186,4.275594555395e-01,0.42755946,0.69325065
proposed,1,125,2696.47113328,4.272244713163e-01,0.42722447,0.69347731
proposed,1,126,2693.88346938,4.278139043025e-01,0.4278139,0.69364645
proposed,1,127,2692.43464513,4.293821751237e-01,0.42938218,0.69367459
proposed,1,128,2687.81030205,4.285400829319e-01,0.42854008,0.69384727
proposed,1,129,2680.11540757,4.263803264813e-01,0.42638033,0.69345153
proposed,1,130,2675.553865,4.258665703371e-01,0.42586657,0.69309524
proposed,1,131,2671.84417528,4.250041775660e-01,0.42500418,0.69325287
proposed,1,132,2670.4924524,4.252577866133e-01,0.42525779,0.69334182
proposed,1,133,2664.96685915,4.241216750513e-01,0.42412168,0.69306112
proposed,1,134,2683.04842981,4.260403632295e-01,0.42604036,0.69292378
proposed,1,135,2678.95673296,4.267845989860e-01,0.4267846,0.69259142
proposed,1,136,2676.7089938,4.286180080611e-01,0.42861801,0.69263293
proposed,1,137,2672.08250403,4.280430290502e-01,0.42804303,0.69281841
proposed,1,138,2674.04003657,4.276232730435e-01,0.42762327,0.69288353
proposed,1,139,2668.37085449,4.265819546647e-01,0.42658195,0.69263679
proposed,1,140,2664.30543278,4.268500327484e-01,0.42685003,0.69252339
proposed,1,141,2658.72594859,4.260894376948e-01,0.42608944,0.69266938
proposed,1,142,2660.36093518,4.254306282489e-01,0.42543063,0.6926241
proposed,1,143,2656.1048137,4.243466203553e-01,0.42434662,0.69254407
proposed,1,144,2685.75837055,4.234015662649e-01,0.42340157,0.69258275
proposed,1,145,2691.42549916,4.256154237925e-01,0.42561542,0.69221793
proposed,1,146,2686.78868632,4.257746850862e-01,0.42577469,0.69177271
proposed,1,147,2698.41975997,4.253787956304e-01,0.4253788,0.69175174
proposed,1,148,2729.24778005,4.260893170798e-01,0.42608932,0.69173604
